id_team_h,id_team_v,pts_h,pts_v,w_h,w_v
25,3,112,96,1,0
24,21,93,103,0,1
9,26,100,105,0,1
13,16,88,87,1,0
24,26,122,113,1,0
14,21,110,117,0,1
23,11,95,102,0,1
26,18,101,105,0,1
27,13,100,90,1,0
29,25,105,86,1,0
6,29,119,82,1,0
18,11,106,105,1,0
26,25,101,96,1,0
2,13,108,100,1,0
8,9,109,113,0,1
18,2,115,132,0,1
6,11,107,114,0,1
1,7,94,106,0,1
30,28,96,103,0,1
16,18,108,101,1,0
11,21,119,115,1,0
26,2,102,107,0,1
18,19,103,91,1,0
30,25,103,94,1,0
9,1,110,97,1,0
6,5,115,114,1,0
9,5,101,100,1,0
1,21,115,97,1,0
19,2,122,110,1,0
18,28,102,86,1,0
8,2,103,105,0,1
29,25,114,101,1,0
8,22,102,69,1,0
16,5,113,105,1,0
7,1,94,103,0,1
14,6,78,101,0,1
30,19,119,122,0,1
6,14,101,95,1,0
29,5,93,96,0,1
1,13,106,94,1,0
20,5,100,99,1,0
1,12,92,100,0,1
25,23,117,112,1,0
2,11,104,112,0,1
2,7,99,98,1,0
10,18,94,101,0,1
22,7,97,122,0,1
4,22,149,129,1,0
27,22,83,107,0,1
28,2,69,57,1,0
21,18,118,98,1,0
28,7,105,111,0,1
27,24,88,125,0,1
4,15,102,96,1,0
2,28,57,80,0,1
15,18,97,86,1,0
10,11,102,83,1,0
18,6,73,81,0,1
17,19,105,87,1,0
18,14,100,102,0,1
2,16,119,99,1,0
8,21,125,98,1,0
18,19,107,96,1,0
20,27,98,85,1,0
27,5,91,95,0,1
11,14,116,94,1,0
17,3,91,89,1,0
10,12,111,105,1,0
28,17,108,93,1,0
2,16,97,91,1,0
28,17,120,130,0,1
18,17,84,85,0,1
1,2,89,99,0,1
18,6,111,107,1,0
7,14,103,101,1,0
11,3,108,90,1,0
28,6,112,108,1,0
17,30,85,77,1,0
6,24,116,121,0,1
2,18,111,104,1,0
7,10,114,104,1,0
7,21,111,98,1,0
15,20,99,79,1,0
7,1,126,125,1,0
11,7,104,96,1,0
22,28,106,98,1,0
10,19,130,99,1,0
9,27,111,109,1,0
17,22,99,107,0,1
29,17,120,115,1,0
28,21,100,90,1,0
7,6,110,98,1,0
24,7,96,126,0,1
2,1,70,77,0,1
29,8,109,87,1,0
18,12,91,77,1,0
12,13,101,107,0,1
25,5,101,89,1,0
7,17,108,112,0,1
6,10,112,105,1,0
21,3,96,64,1,0
1,29,105,117,0,1
17,1,100,99,1,0
20,3,119,113,1,0
12,19,83,103,0,1
10,27,112,91,1,0
22,20,104,101,1,0
29,3,90,87,1,0
6,20,94,109,0,1
29,16,85,99,0,1
7,26,107,83,1,0
12,21,116,109,1,0
7,15,82,110,0,1
2,5,117,111,1,0
23,20,108,102,1,0
26,14,126,109,1,0
29,5,104,98,1,0
21,20,101,94,1,0
22,27,116,113,1,0
7,11,120,106,1,0
20,9,112,100,1,0
13,25,118,97,1,0
3,5,99,95,1,0
14,3,131,123,1,0
17,24,111,88,1,0
7,11,108,118,0,1
30,1,109,100,1,0
20,21,93,87,1,0
27,20,90,96,0,1
7,22,128,124,1,0
12,13,91,100,0,1
19,1,105,100,1,0
11,18,116,115,1,0
9,2,107,94,1,0
8,6,121,141,0,1
7,12,117,92,1,0
9,21,95,83,1,0
26,1,91,102,0,1
21,3,103,105,0,1
16,2,128,107,1,0
27,19,106,104,1,0
7,21,115,111,1,0
5,20,87,82,1,0
30,29,107,94,1,0
21,11,116,106,1,0
2,5,95,91,1,0
26,13,99,90,1,0
20,24,97,102,0,1
3,19,111,92,1,0
7,23,74,83,0,1
26,11,108,116,0,1
30,3,101,92,1,0
4,9,104,108,0,1
17,12,116,112,1,0
22,10,118,114,1,0
20,9,111,100,1,0
13,3,88,83,1,0
10,21,123,134,0,1
17,28,112,83,1,0
3,29,121,104,1,0
28,17,115,106,1,0
27,19,118,102,1,0
4,23,140,126,1,0
9,3,116,78,1,0
19,27,99,104,0,1
24,13,114,109,1,0
16,14,118,114,1,0
8,11,98,110,0,1
7,6,102,132,0,1
18,21,106,94,1,0
24,20,112,88,1,0
6,23,103,105,0,1
15,6,98,115,0,1
29,17,83,85,0,1
29,13,105,96,1,0
12,6,73,98,0,1
29,18,99,108,0,1
16,25,109,114,0,1
25,29,85,101,0,1
26,9,85,99,0,1
14,22,117,88,1,0
13,5,106,118,0,1
8,5,100,94,1,0
24,23,102,99,1,0
5,16,76,63,1,0
24,4,113,116,0,1
20,24,113,117,0,1
23,25,119,114,1,0
30,18,102,103,0,1
22,5,88,107,0,1
2,13,97,83,1,0
14,21,98,100,0,1
13,27,95,99,0,1
13,11,94,99,0,1
9,26,97,99,0,1
11,16,91,106,0,1
7,28,114,94,1,0
23,2,103,87,1,0
29,18,92,101,0,1
27,22,117,111,1,0
29,1,92,100,0,1
13,2,99,110,0,1
16,1,98,99,0,1
28,4,94,93,1,0
17,9,102,87,1,0
16,19,88,77,1,0
16,23,67,77,0,1
12,17,100,89,1,0
20,2,127,123,1,0
9,27,87,88,0,1
13,26,95,109,0,1
28,2,87,103,0,1
25,18,88,87,1,0
29,18,102,93,1,0
7,18,106,86,1,0
14,22,95,127,0,1
24,8,115,114,1,0
14,9,89,107,0,1
29,12,73,88,0,1
14,25,91,100,0,1
3,1,127,94,1,0
11,20,103,87,1,0
19,13,99,86,1,0
22,29,93,104,0,1
17,11,96,98,0,1
9,27,71,79,0,1
5,13,108,117,0,1
13,1,91,94,0,1
30,2,100,106,0,1
14,25,100,97,1,0
18,11,120,127,0,1
10,6,92,96,0,1
6,4,108,89,1,0
16,1,89,80,1,0
30,12,92,97,0,1
5,13,85,77,1,0
29,28,103,89,1,0
22,23,101,87,1,0
25,12,94,82,1,0
9,23,88,97,0,1
9,20,91,119,0,1
1,11,88,95,0,1
13,2,92,96,0,1
16,1,107,106,1,0
5,11,118,129,0,1
16,20,114,109,1,0
5,3,91,113,0,1
15,18,86,103,0,1
2,9,133,119,1,0
16,2,123,113,1,0
13,19,107,95,1,0
22,16,123,118,1,0
28,3,107,111,0,1
21,9,105,100,1,0
18,16,110,107,1,0
18,16,115,97,1,0
21,16,101,79,1,0
22,5,110,99,1,0
22,28,114,88,1,0
12,16,94,98,0,1
6,2,104,105,0,1
21,19,99,101,0,1
24,12,100,110,0,1
2,16,121,117,1,0
29,16,92,115,0,1
1,7,100,105,0,1
16,10,107,85,1,0
13,20,126,127,0,1
25,29,101,89,1,0
17,14,128,86,1,0
4,23,98,95,1,0
22,20,135,123,1,0
6,2,104,112,0,1
29,22,93,100,0,1
20,11,119,100,1,0
15,22,119,106,1,0
6,29,96,105,0,1
12,11,87,127,0,1
1,13,101,104,0,1
7,29,123,106,1,0
7,2,120,110,1,0
22,27,127,116,1,0
29,4,101,103,0,1
26,24,105,121,0,1
7,27,105,99,1,0
9,5,92,102,0,1
19,16,99,96,1,0
10,18,92,97,0,1
30,16,78,111,0,1
9,22,102,90,1,0
23,24,109,104,1,0
19,8,117,120,0,1
14,2,99,105,0,1
17,11,87,96,0,1
8,22,120,122,0,1
20,2,110,97,1,0
3,16,94,80,1,0
9,14,102,94,1,0
3,16,102,93,1,0
13,29,99,95,1,0
21,2,78,88,0,1
18,30,103,107,0,1
10,8,112,106,1,0
25,13,97,101,0,1
10,23,83,93,0,1
11,27,92,75,1,0
29,8,113,95,1,0
6,21,91,80,1,0
9,26,89,112,0,1
16,19,77,105,0,1
13,29,102,95,1,0
3,29,74,84,0,1
7,6,115,105,1,0
23,25,131,124,1,0
14,12,84,96,0,1
13,29,121,98,1,0
17,23,108,109,0,1
14,22,112,96,1,0
22,29,105,95,1,0
7,26,101,94,1,0
6,19,95,113,0,1
11,14,99,101,0,1
28,27,116,101,1,0
29,17,106,94,1,0
24,30,122,95,1,0
29,2,112,114,0,1
18,16,81,76,1,0
15,29,103,99,1,0
6,14,79,100,0,1
9,13,120,116,1,0
19,28,120,112,1,0
9,6,100,113,0,1
9,18,110,96,1,0
6,12,106,95,1,0
9,8,87,113,0,1
18,5,101,96,1,0
29,5,98,94,1,0
21,23,82,86,0,1
1,29,122,118,1,0
13,5,104,106,0,1
29,2,90,103,0,1
20,14,90,82,1,0
14,23,85,91,0,1
2,13,109,98,1,0
7,12,94,97,0,1
22,5,97,95,1,0
20,5,88,65,1,0
6,18,100,111,0,1
3,18,110,99,1,0
27,22,96,99,0,1
20,17,103,109,0,1
21,5,98,95,1,0
23,10,109,86,1,0
1,22,122,108,1,0
7,11,95,83,1,0
8,11,109,112,0,1
2,7,105,89,1,0
23,4,99,100,0,1
7,9,109,101,1,0
29,2,113,117,0,1
2,29,122,93,1,0
24,8,119,98,1,0
27,29,89,92,0,1
11,14,118,93,1,0
8,6,108,99,1,0
21,14,121,91,1,0
10,19,89,83,1,0
21,13,123,111,1,0
5,21,77,90,0,1
17,1,105,86,1,0
7,14,128,116,1,0
7,18,129,126,1,0
28,22,97,117,0,1
28,25,101,97,1,0
2,16,117,104,1,0
14,20,116,117,0,1
3,1,111,133,0,1
16,29,100,88,1,0
8,3,112,94,1,0
21,13,96,103,0,1
11,16,103,109,0,1
20,25,101,105,0,1
8,10,121,104,1,0
16,2,97,94,1,0
25,21,84,94,0,1
16,5,89,90,0,1
1,18,117,113,1,0
11,2,106,104,1,0
11,16,127,107,1,0
20,5,95,107,0,1
12,14,100,105,0,1
1,16,100,104,0,1
22,10,105,114,0,1
18,16,117,89,1,0
24,1,124,109,1,0
18,17,107,102,1,0
14,21,98,96,1,0
26,10,121,101,1,0
23,15,99,87,1,0
15,30,97,81,1,0
16,20,97,113,0,1
13,3,130,98,1,0
7,5,112,91,1,0
7,17,86,93,0,1
2,21,96,109,0,1
29,6,115,89,1,0
28,22,113,109,1,0
1,17,91,79,1,0
2,18,112,103,1,0
20,9,113,98,1,0
18,9,100,110,0,1
6,17,97,108,0,1
9,22,115,111,1,0
30,4,122,125,0,1
3,9,124,97,1,0
29,9,103,99,1,0
29,18,96,88,1,0
20,1,128,116,1,0
15,18,86,115,0,1
11,21,129,103,1,0
21,5,110,107,1,0
11,21,118,95,1,0
11,18,101,87,1,0
28,2,85,83,1,0
21,9,85,78,1,0
6,21,95,109,0,1
16,21,123,110,1,0
2,12,85,88,0,1
20,9,91,113,0,1
14,12,77,92,0,1
18,11,108,118,0,1
13,5,90,91,0,1
12,30,100,96,1,0
24,15,92,94,0,1
11,27,90,82,1,0
16,9,121,99,1,0
5,28,88,102,0,1
3,22,117,110,1,0
5,11,112,118,0,1
13,3,139,117,1,0
26,21,130,93,1,0
5,14,117,110,1,0
10,18,113,110,1,0
29,16,98,100,0,1
3,8,112,97,1,0
16,2,86,71,1,0
11,5,104,99,1,0
24,25,102,112,0,1
27,2,97,103,0,1
16,7,100,98,1,0
13,17,94,89,1,0
21,11,107,101,1,0
5,21,113,102,1,0
18,24,122,116,1,0
16,11,110,104,1,0
22,14,103,111,0,1
29,2,95,102,0,1
7,1,110,95,1,0
5,23,105,104,1,0
13,29,143,84,1,0
21,3,112,103,1,0
1,17,98,90,1,0
29,27,112,125,0,1
24,22,101,93,1,0
11,20,122,108,1,0
28,2,75,52,1,0
11,9,112,100,1,0
9,29,117,112,1,0
10,26,102,93,1,0
9,10,113,133,0,1
23,13,146,125,1,0
13,5,102,95,1,0
20,6,120,119,1,0
6,21,129,118,1,0
2,9,123,101,1,0
8,11,127,104,1,0
1,21,114,105,1,0
15,25,74,91,0,1
21,9,125,112,1,0
29,15,82,119,0,1
2,3,91,97,0,1
18,13,128,106,1,0
20,23,97,79,1,0
5,2,134,113,1,0
3,19,97,106,0,1
25,2,114,90,1,0
11,14,96,89,1,0
25,16,82,89,0,1
11,29,106,88,1,0
17,23,79,107,0,1
23,3,126,96,1,0
28,17,121,128,0,1
17,5,107,79,1,0
1,17,95,102,0,1
3,20,87,107,0,1
18,17,116,101,1,0
22,10,103,81,1,0
30,15,115,117,0,1
9,17,98,88,1,0
18,22,106,108,0,1
7,18,87,102,0,1
28,23,94,118,0,1
3,13,108,110,0,1
14,1,76,92,0,1
2,13,79,88,0,1
1,20,96,94,1,0
22,1,105,97,1,0
8,7,127,119,1,0
18,24,107,99,1,0
18,13,89,88,1,0
29,12,92,106,0,1
17,24,102,105,0,1
18,24,95,100,0,1
8,26,104,74,1,0
12,10,82,101,0,1
8,26,101,109,0,1
16,13,116,121,0,1
28,7,104,108,0,1
8,10,112,108,1,0
7,6,121,110,1,0
6,14,113,98,1,0
2,10,110,97,1,0
1,2,107,110,0,1
2,7,106,98,1,0
30,16,101,92,1,0
6,1,111,117,0,1
22,3,124,80,1,0
14,26,95,103,0,1
10,20,103,86,1,0
21,16,110,112,0,1
30,7,93,101,0,1
3,5,113,94,1,0
9,6,91,98,0,1
12,9,113,104,1,0
28,18,93,99,0,1
6,2,98,92,1,0
10,21,106,100,1,0
16,28,107,99,1,0
3,22,89,95,0,1
28,12,100,93,1,0
28,8,124,100,1,0
20,14,131,111,1,0
5,29,71,115,0,1
16,13,125,115,1,0
7,10,95,79,1,0
13,22,97,122,0,1
1,14,105,100,1,0
20,6,112,89,1,0
18,28,93,73,1,0
11,28,116,120,0,1
4,21,115,104,1,0
12,19,76,82,0,1
18,1,91,72,1,0
8,24,97,116,0,1
22,13,95,91,1,0
25,16,100,108,0,1
12,6,126,118,1,0
24,22,115,89,1,0
13,3,118,73,1,0
16,3,112,117,0,1
4,17,110,115,0,1
27,5,102,86,1,0
22,10,94,90,1,0
5,22,119,101,1,0
5,1,129,107,1,0
12,16,90,106,0,1
5,3,99,76,1,0
10,28,111,105,1,0
9,16,93,73,1,0
11,23,101,89,1,0
20,21,125,107,1,0
27,20,113,127,0,1
20,7,135,114,1,0
27,6,113,114,0,1
11,10,116,102,1,0
9,14,122,93,1,0
14,22,99,91,1,0
10,27,102,106,0,1
27,18,110,97,1,0
14,9,84,87,0,1
7,17,110,94,1,0
10,6,105,97,1,0
12,28,112,98,1,0
15,17,114,110,1,0
21,30,85,93,0,1
11,15,125,118,1,0
2,7,129,119,1,0
1,13,102,96,1,0
7,29,131,101,1,0
26,3,94,85,1,0
1,16,99,93,1,0
30,20,123,105,1,0
20,2,101,105,0,1
3,9,78,81,0,1
29,5,96,94,1,0
11,14,106,96,1,0
29,16,91,96,0,1
9,18,109,94,1,0
18,22,95,119,0,1
27,12,97,83,1,0
12,20,90,78,1,0
30,5,64,95,0,1
28,8,107,114,0,1
13,18,100,110,0,1
1,7,112,126,0,1
18,2,106,96,1,0
10,20,108,102,1,0
7,3,133,95,1,0
3,10,97,86,1,0
19,12,103,97,1,0
3,27,97,94,1,0
10,21,104,125,0,1
5,13,96,93,1,0
3,20,116,109,1,0
19,2,105,120,0,1
14,6,85,95,0,1
29,3,91,78,1,0
28,12,88,112,0,1
29,17,111,107,1,0
5,20,120,87,1,0
21,9,84,100,0,1
7,10,134,95,1,0
18,21,101,69,1,0
13,19,119,98,1,0
21,5,97,108,0,1
23,13,96,85,1,0
21,3,101,106,0,1
16,29,105,94,1,0
29,16,132,104,1,0
5,18,106,91,1,0
3,16,95,116,0,1
5,13,90,88,1,0
6,9,107,104,1,0
21,29,84,83,1,0
29,27,94,67,1,0
12,5,95,88,1,0
29,16,80,71,1,0
7,20,116,108,1,0
22,19,103,117,0,1
16,11,117,126,0,1
7,9,136,122,1,0
30,14,120,125,0,1
8,18,117,102,1,0
30,27,89,87,1,0
3,6,87,96,0,1
9,28,100,106,0,1
1,28,99,109,0,1
1,16,116,104,1,0
3,5,94,111,0,1
30,29,103,108,0,1
1,9,77,86,0,1
27,19,94,86,1,0
14,3,118,95,1,0
20,22,106,113,0,1
9,24,111,107,1,0
2,1,104,92,1,0
2,10,103,108,0,1
9,11,122,116,1,0
2,28,103,119,0,1
13,22,98,85,1,0
14,17,109,100,1,0
29,16,117,115,1,0
25,29,95,99,0,1
5,20,115,107,1,0
6,9,117,110,1,0
21,12,90,89,1,0
3,27,89,115,0,1
5,16,97,95,1,0
11,22,98,94,1,0
29,3,89,79,1,0
18,3,93,103,0,1
21,28,93,89,1,0
14,19,99,91,1,0
2,20,118,109,1,0
7,28,123,104,1,0
17,28,105,88,1,0
5,29,109,99,1,0
29,6,84,81,1,0
20,6,124,115,1,0
18,3,90,87,1,0
24,23,89,99,0,1
6,23,101,105,0,1
14,18,101,107,0,1
30,18,122,90,1,0
12,3,98,92,1,0
5,29,106,98,1,0
5,17,127,116,1,0
23,8,89,75,1,0
13,9,99,110,0,1
2,18,93,101,0,1
16,27,75,91,0,1
17,13,98,73,1,0
30,28,112,111,1,0
8,21,127,118,1,0
11,16,102,112,0,1
5,21,115,106,1,0
29,10,102,95,1,0
7,19,93,90,1,0
8,1,91,98,0,1
9,13,109,116,0,1
4,12,99,113,0,1
21,20,121,105,1,0
13,18,120,114,1,0
18,1,116,93,1,0
17,21,103,112,0,1
11,3,102,109,0,1
29,21,89,106,0,1
12,24,105,99,1,0
1,23,79,105,0,1
29,21,101,124,0,1
3,22,124,100,1,0
17,7,110,107,1,0
5,18,104,96,1,0
26,6,105,113,0,1
1,7,99,88,1,0
25,5,93,100,0,1
27,6,92,82,1,0
5,19,79,99,0,1
18,25,111,103,1,0
30,19,114,118,0,1
27,22,105,100,1,0
20,15,124,128,0,1
13,25,108,87,1,0
19,2,109,112,0,1
19,24,115,117,0,1
19,28,103,122,0,1
16,29,101,103,0,1
18,5,116,118,0,1
7,29,135,116,1,0
17,5,106,98,1,0
2,15,79,85,0,1
5,17,114,121,0,1
3,7,117,105,1,0
3,18,78,82,0,1
20,2,106,107,0,1
6,19,106,102,1,0
22,3,93,97,0,1
1,2,133,106,1,0
17,1,112,115,0,1
1,20,82,95,0,1
17,30,104,95,1,0
15,25,102,121,0,1
12,5,103,92,1,0
2,1,104,96,1,0
21,3,98,91,1,0
9,28,115,96,1,0
7,10,105,95,1,0
12,29,111,107,1,0
2,16,86,101,0,1
30,27,87,94,0,1
17,29,91,89,1,0
21,10,107,100,1,0
13,2,102,100,1,0
3,5,87,83,1,0
2,16,102,92,1,0
5,2,94,104,0,1
26,14,103,90,1,0
9,7,124,112,1,0
11,21,99,82,1,0
5,25,116,106,1,0
16,25,103,99,1,0
3,22,112,116,0,1
7,21,126,140,0,1
16,20,112,111,1,0
3,22,101,95,1,0
9,20,103,93,1,0
21,12,110,93,1,0
21,2,104,124,0,1
7,5,122,111,1,0
1,6,116,122,0,1
19,3,80,71,1,0
28,2,110,116,0,1
21,6,131,111,1,0
27,24,100,103,0,1
1,14,84,92,0,1
18,29,107,98,1,0
16,2,108,133,0,1
10,20,92,114,0,1
13,1,80,95,0,1
11,9,108,134,0,1
3,15,129,123,1,0
22,23,81,75,1,0
8,10,107,103,1,0
20,5,100,95,1,0
29,17,81,87,0,1
1,16,111,98,1,0
8,7,111,101,1,0
12,18,102,105,0,1
2,3,107,99,1,0
3,8,100,103,0,1
13,21,107,104,1,0
25,4,100,81,1,0
20,29,98,92,1,0
28,3,110,101,1,0
7,20,111,119,0,1
13,2,95,96,0,1
7,5,114,109,1,0
6,20,119,93,1,0
12,18,88,95,0,1
7,20,123,109,1,0
9,20,115,116,0,1
19,28,113,107,1,0
11,17,97,98,0,1
10,26,108,104,1,0
26,5,105,96,1,0
28,18,114,89,1,0
12,5,95,107,0,1
26,23,82,91,0,1
1,20,111,113,0,1
25,27,96,92,1,0
3,29,112,90,1,0
8,9,90,84,1,0
21,5,93,89,1,0
2,13,119,105,1,0
30,29,88,76,1,0
6,10,104,124,0,1
10,21,117,97,1,0
20,14,120,99,1,0
5,16,95,93,1,0
1,28,106,113,0,1
7,29,128,110,1,0
2,13,112,101,1,0
21,14,111,91,1,0
14,1,93,75,1,0
3,11,107,116,0,1
26,14,81,89,0,1
22,16,99,92,1,0
4,1,120,130,0,1
19,23,103,96,1,0
9,26,111,102,1,0
11,16,81,68,1,0
11,6,109,99,1,0
5,20,105,111,0,1
11,7,105,116,0,1
7,11,107,111,0,1
12,3,106,92,1,0
13,20,92,110,0,1
6,10,138,107,1,0
7,26,103,88,1,0
21,5,87,100,0,1
16,20,128,114,1,0
13,5,113,108,1,0
16,5,105,97,1,0
2,18,94,84,1,0
10,13,85,104,0,1
25,1,108,102,1,0
9,7,100,110,0,1
7,10,108,121,0,1
29,18,89,103,0,1
27,8,104,91,1,0
5,2,84,82,1,0
29,12,105,106,0,1
9,13,93,99,0,1
28,14,135,121,1,0
16,6,104,97,1,0
22,4,101,114,0,1
8,3,108,80,1,0
16,5,80,104,0,1
28,16,122,115,1,0
9,11,103,112,0,1
2,1,93,80,1,0
3,29,86,82,1,0
17,23,123,101,1,0
29,2,120,122,0,1
23,1,117,111,1,0
18,13,91,109,0,1
22,20,116,94,1,0
5,11,80,93,0,1
21,26,103,100,1,0
22,6,102,117,0,1
6,9,102,105,0,1
19,25,90,112,0,1
11,6,138,116,1,0
30,3,94,87,1,0
28,7,74,75,0,1
11,21,119,118,1,0
7,30,117,101,1,0
17,5,105,103,1,0
28,10,119,135,0,1
2,1,105,114,0,1
25,9,116,98,1,0
16,2,109,117,0,1
29,18,114,105,1,0
9,8,91,88,1,0
24,19,104,108,0,1
1,7,105,104,1,0
26,3,103,101,1,0
14,25,103,87,1,0
20,26,136,128,1,0
8,22,122,103,1,0
12,28,100,103,0,1
26,29,105,90,1,0
24,25,108,88,1,0
28,3,101,93,1,0
17,8,110,90,1,0
19,27,103,95,1,0
12,14,97,70,1,0
17,20,122,106,1,0
4,11,96,80,1,0
22,21,113,119,0,1
27,8,99,97,1,0
18,3,115,94,1,0
21,3,118,105,1,0
22,30,85,99,0,1
18,1,136,111,1,0
3,18,109,89,1,0
19,5,99,88,1,0
19,14,88,105,0,1
28,29,114,88,1,0
3,20,107,90,1,0
8,9,115,120,0,1
28,7,120,117,1,0
4,29,128,118,1,0
3,6,95,103,0,1
6,18,110,101,1,0
28,19,100,91,1,0
13,9,117,121,0,1
26,14,108,102,1,0
25,19,117,105,1,0
2,12,107,102,1,0
20,10,126,95,1,0
17,3,105,94,1,0
19,23,99,94,1,0
29,1,121,129,0,1
16,1,137,127,1,0
7,5,115,110,1,0
13,5,72,81,0,1
14,10,84,107,0,1
23,28,114,95,1,0
20,1,108,102,1,0
12,5,106,101,1,0
3,6,84,80,1,0
12,27,112,108,1,0
6,24,112,107,1,0
28,8,117,125,0,1
2,16,109,123,0,1
1,21,115,119,0,1
7,11,118,119,0,1
25,20,126,113,1,0
13,17,94,99,0,1
29,13,104,112,0,1
18,16,105,82,1,0
6,2,90,94,0,1
12,17,123,117,1,0
26,8,111,101,1,0
23,22,118,106,1,0
19,28,92,84,1,0
5,13,69,95,0,1
12,9,88,101,0,1
17,25,92,87,1,0
17,16,122,114,1,0
19,12,94,73,1,0
3,28,98,88,1,0
28,26,114,111,1,0
13,12,88,90,0,1
7,8,95,92,1,0
29,2,106,124,0,1
13,21,95,90,1,0
20,27,108,102,1,0
22,16,97,94,1,0
26,22,89,91,0,1
29,2,111,130,0,1
14,21,93,100,0,1
11,2,96,115,0,1
21,14,105,110,0,1
10,28,101,113,0,1
26,12,94,89,1,0
5,3,101,114,0,1
17,11,130,117,1,0
25,27,82,88,0,1
28,30,88,94,0,1
16,18,83,81,1,0
30,9,95,107,0,1
16,28,107,83,1,0
9,6,105,95,1,0
3,16,109,102,1,0
28,5,85,99,0,1
21,12,92,90,1,0
7,5,109,107,1,0
9,11,114,125,0,1
26,9,114,99,1,0
13,1,113,117,0,1
20,21,96,106,0,1
10,14,126,111,1,0
1,28,105,133,0,1
25,13,122,100,1,0
16,18,120,111,1,0
14,20,111,107,1,0
1,7,116,111,1,0
9,13,104,88,1,0
2,7,77,58,1,0
6,26,109,86,1,0
8,19,122,114,1,0
9,2,91,73,1,0
9,21,107,105,1,0
14,25,93,95,0,1
6,23,102,105,0,1
5,10,91,101,0,1
17,9,116,109,1,0
9,21,115,130,0,1
26,24,94,89,1,0
11,6,118,133,0,1
17,29,105,91,1,0
22,2,126,96,1,0
26,11,92,97,0,1
3,2,92,97,0,1
22,2,63,108,0,1
26,29,98,89,1,0
22,29,100,85,1,0
16,2,113,104,1,0
7,3,117,119,0,1
2,19,91,97,0,1
6,1,100,95,1,0
29,3,118,119,0,1
5,21,101,106,0,1
20,10,96,107,0,1
15,25,106,105,1,0
7,11,98,103,0,1
13,8,101,95,1,0
2,11,121,120,1,0
19,17,106,108,0,1
12,5,90,77,1,0
11,14,118,94,1,0
21,25,109,98,1,0
20,1,139,118,1,0
5,13,108,95,1,0
12,17,94,103,0,1
3,23,77,90,0,1
21,8,108,106,1,0
21,14,101,94,1,0
14,13,99,96,1,0
9,6,95,92,1,0
10,17,113,105,1,0
24,21,128,94,1,0
5,2,88,96,0,1
3,25,89,100,0,1
22,2,102,130,0,1
1,10,95,86,1,0
9,3,93,86,1,0
29,10,98,100,0,1
22,14,91,101,0,1
14,9,94,75,1,0
23,17,98,105,0,1
1,9,105,106,0,1
16,19,96,106,0,1
16,20,111,105,1,0
30,7,99,113,0,1
10,20,110,99,1,0
22,28,116,112,1,0
6,10,97,95,1,0
22,11,111,133,0,1
11,21,110,114,0,1
13,21,123,84,1,0
8,28,112,103,1,0
28,29,115,111,1,0
21,6,94,101,0,1
27,24,122,114,1,0
28,16,108,114,0,1
28,3,100,97,1,0
13,14,106,104,1,0
20,6,111,103,1,0
26,23,69,83,0,1
24,23,108,109,0,1
22,7,113,117,0,1
5,16,112,120,0,1
26,30,102,93,1,0
28,13,108,105,1,0
6,20,103,90,1,0
11,23,99,85,1,0
17,18,88,98,0,1
10,28,127,119,1,0
9,7,98,97,1,0
16,3,85,78,1,0
30,28,123,110,1,0
19,3,108,112,0,1
12,19,113,92,1,0
18,17,125,110,1,0
16,28,93,83,1,0
11,7,119,103,1,0
3,28,97,106,0,1
1,29,99,98,1,0
26,22,95,86,1,0
14,11,102,105,0,1
16,30,102,99,1,0
20,25,106,94,1,0
3,30,100,93,1,0
9,13,119,102,1,0
7,13,116,113,1,0
23,21,92,100,0,1
29,11,99,100,0,1
29,28,116,100,1,0
30,2,86,96,0,1
8,30,112,87,1,0
29,13,112,105,1,0
21,20,110,93,1,0
6,29,106,101,1,0
3,6,110,99,1,0
23,18,99,81,1,0
3,28,103,97,1,0
9,20,109,114,0,1
16,13,95,93,1,0
6,7,80,89,0,1
6,20,102,101,1,0
6,18,103,110,0,1
3,13,80,96,0,1
30,13,94,84,1,0
19,8,98,102,0,1
29,3,85,84,1,0
14,9,112,110,1,0
28,9,100,98,1,0
13,1,88,90,0,1
7,3,126,113,1,0
13,1,98,90,1,0
13,21,123,93,1,0
11,29,122,116,1,0
9,29,110,95,1,0
9,20,120,117,1,0
8,23,91,103,0,1
25,14,107,100,1,0
26,5,101,93,1,0
29,2,123,130,0,1
8,5,104,90,1,0
19,7,98,106,0,1
29,11,103,132,0,1
7,5,98,97,1,0
27,16,108,110,0,1
27,6,80,81,0,1
5,7,104,99,1,0
6,14,84,110,0,1
25,26,85,94,0,1
25,16,81,87,0,1
29,5,89,100,0,1
9,11,83,94,0,1
2,6,100,112,0,1
10,6,94,117,0,1
13,15,94,97,0,1
3,1,102,91,1,0
29,3,107,103,1,0
13,29,95,121,0,1
29,12,104,80,1,0
21,2,109,111,0,1
29,16,101,82,1,0
25,6,91,93,0,1
20,10,118,104,1,0
13,11,105,122,0,1
1,19,93,88,1,0
29,1,105,95,1,0
28,3,105,101,1,0
17,28,112,107,1,0
16,1,101,112,0,1
23,14,123,97,1,0
2,11,99,79,1,0
10,9,130,137,0,1
26,16,99,102,0,1
13,29,100,105,0,1
18,11,96,118,0,1
26,22,105,108,0,1
11,27,124,105,1,0
11,14,104,92,1,0
6,20,108,104,1,0
18,16,119,117,1,0
27,17,108,102,1,0
17,10,90,114,0,1
21,11,113,136,0,1
