id_team_h,id_team_v,pts_h,pts_v,w_h,w_v
1,16,98,103,0,1
52,21,89,87,1,0
3,51,96,103,0,1
56,62,105,110,0,1
63,28,109,100,1,0
18,9,79,93,0,1
7,2,101,103,0,1
11,2,134,105,1,0
1,52,119,120,0,1
55,13,102,113,0,1
16,9,111,99,1,0
5,21,79,84,0,1
3,56,106,113,0,1
62,53,127,116,1,0
18,28,111,117,0,1
7,20,110,102,1,0
29,21,120,111,1,0
28,1,96,92,1,0
9,53,93,91,1,0
20,2,97,87,1,0
54,52,96,102,0,1
51,56,103,113,0,1
55,5,124,106,1,0
13,21,127,107,1,0
3,52,105,100,1,0
7,29,123,106,1,0
18,63,104,97,1,0
16,3,121,110,1,0
28,9,104,89,1,0
21,5,89,82,1,0
51,54,102,87,1,0
11,21,104,99,1,0
1,63,88,93,0,1
55,2,105,98,1,0
52,5,83,79,1,0
13,18,109,116,0,1
3,9,104,80,1,0
56,20,89,88,1,0
7,62,145,120,1,0
54,53,110,139,0,1
62,51,142,109,1,0
1,7,113,109,1,0
16,55,110,120,0,1
5,54,88,80,1,0
13,20,139,111,1,0
21,2,128,84,1,0
29,20,118,115,1,0
28,54,107,92,1,0
52,2,94,93,1,0
9,16,108,107,1,0
53,11,117,94,1,0
62,7,137,133,1,0
18,5,109,94,1,0
51,55,109,118,0,1
1,18,95,103,0,1
13,51,119,111,1,0
3,55,129,100,1,0
29,13,140,132,1,0
28,20,99,89,1,0
52,62,131,124,1,0
9,7,107,117,0,1
5,16,108,88,1,0
21,63,130,118,1,0
53,3,116,96,1,0
54,11,82,85,0,1
3,28,114,107,1,0
55,63,114,107,1,0
16,20,102,95,1,0
13,53,111,106,1,0
56,9,106,94,1,0
7,5,119,99,1,0
18,54,80,73,1,0
51,2,106,109,0,1
29,11,118,124,0,1
52,63,92,76,1,0
21,62,150,113,1,0
1,20,92,93,0,1
2,9,105,101,1,0
55,29,121,129,0,1
5,20,93,90,1,0
13,28,109,120,0,1
21,16,131,111,1,0
56,53,115,117,0,1
3,11,99,101,0,1
2,18,101,112,0,1
28,5,85,99,0,1
52,29,121,99,1,0
53,9,102,97,1,0
62,13,121,127,0,1
7,63,110,99,1,0
51,1,118,124,0,1
20,29,131,101,1,0
56,55,116,114,1,0
2,21,92,107,0,1
52,16,127,107,1,0
5,28,89,94,0,1
13,9,84,111,0,1
53,56,111,106,1,0
62,11,106,109,0,1
18,55,109,113,0,1
7,3,116,96,1,0
54,1,101,120,0,1
51,63,131,103,1,0
1,56,90,115,0,1
29,51,121,105,1,0
28,21,113,107,1,0
9,11,122,116,1,0
20,3,94,79,1,0
5,13,96,93,1,0
1,21,125,120,1,0
2,54,106,91,1,0
55,16,97,111,0,1
52,7,101,109,0,1
13,5,83,102,0,1
53,63,97,76,1,0
62,18,122,115,1,0
55,7,107,101,1,0
9,5,103,85,1,0
13,3,93,101,0,1
56,11,111,113,0,1
63,2,99,89,1,0
28,51,91,87,1,0
52,18,109,102,1,0
9,2,102,112,0,1
20,16,97,90,1,0
53,1,114,94,1,0
62,5,115,107,1,0
54,21,94,109,0,1
55,20,107,103,1,0
3,21,91,99,0,1
56,54,123,92,1,0
11,16,108,94,1,0
1,13,121,101,1,0
2,62,103,90,1,0
29,9,109,86,1,0
5,51,110,89,1,0
20,18,125,96,1,0
7,52,120,106,1,0
54,28,88,99,0,1
9,21,110,107,1,0
3,13,130,116,1,0
53,2,109,94,1,0
56,51,132,104,1,0
63,55,118,100,1,0
11,18,121,104,1,0
1,55,97,104,0,1
2,53,83,91,0,1
28,29,119,108,1,0
20,52,98,88,1,0
13,56,119,111,1,0
63,16,111,102,1,0
62,21,123,118,1,0
54,5,95,86,1,0
7,51,127,102,1,0
11,52,120,109,1,0
2,29,89,91,0,1
16,5,108,91,1,0
20,62,108,116,0,1
28,55,106,95,1,0
52,11,118,103,1,0
5,3,106,93,1,0
56,63,101,95,1,0
7,21,102,107,0,1
18,2,121,101,1,0
51,13,114,109,1,0
29,54,103,101,1,0
9,29,114,107,1,0
20,53,111,94,1,0
21,62,112,104,1,0
3,16,113,111,1,0
11,53,117,104,1,0
2,13,119,113,1,0
9,1,118,104,1,0
56,5,105,94,1,0
7,63,108,96,1,0
54,55,84,106,0,1
1,9,101,97,1,0
16,56,105,112,0,1
5,29,109,101,1,0
20,63,118,102,1,0
18,28,107,108,0,1
11,63,101,99,1,0
2,55,92,109,0,1
29,18,127,120,1,0
28,56,112,98,1,0
21,20,97,91,1,0
7,53,101,107,0,1
54,13,92,100,0,1
52,62,118,126,0,1
11,13,136,115,1,0
1,29,92,95,0,1
5,56,86,97,0,1
62,3,92,87,1,0
18,53,110,109,1,0
16,55,108,107,1,0
52,63,120,95,1,0
20,13,130,113,1,0
53,29,138,116,1,0
56,21,119,107,1,0
7,28,119,105,1,0
54,2,99,89,1,0
1,51,100,98,1,0
55,63,99,105,0,1
16,9,108,90,1,0
62,5,98,107,0,1
18,21,98,107,0,1
2,11,99,98,1,0
29,7,124,111,1,0
52,28,106,109,0,1
20,55,106,109,0,1
53,54,112,113,0,1
56,3,101,102,0,1
1,5,99,96,1,0
55,13,138,116,1,0
9,16,105,103,1,0
21,28,104,116,0,1
2,51,113,97,1,0
29,56,130,111,1,0
52,13,107,99,1,0
20,7,115,104,1,0
3,54,90,94,0,1
53,11,102,97,1,0
62,16,119,96,1,0
63,9,99,90,1,0
18,5,111,99,1,0
55,28,128,104,1,0
16,11,125,107,1,0
9,3,97,81,1,0
5,62,111,89,1,0
20,1,117,104,1,0
13,54,100,97,1,0
21,7,111,119,0,1
51,53,99,89,1,0
29,62,129,135,0,1
52,1,98,99,0,1
9,5,108,103,1,0
53,13,107,104,1,0
18,16,110,109,1,0
51,11,90,105,0,1
54,63,93,89,1,0
55,7,114,101,1,0
20,28,103,109,0,1
13,56,112,102,1,0
3,18,116,101,1,0
11,7,117,109,1,0
2,16,119,111,1,0
29,3,101,94,1,0
9,62,104,107,0,1
5,63,110,92,1,0
21,1,108,121,0,1
53,18,118,109,1,0
56,28,120,106,1,0
54,51,94,96,0,1
52,55,114,107,1,0
2,29,109,99,1,0
55,1,117,111,1,0
5,54,114,106,1,0
13,63,117,106,1,0
3,21,117,96,1,0
56,20,102,96,1,0
51,28,114,126,0,1
62,52,109,106,1,0
16,5,123,103,1,0
29,21,125,118,1,0
28,2,111,92,1,0
9,52,124,95,1,0
53,51,117,113,1,0
7,54,116,102,1,0
18,20,111,93,1,0
13,55,99,97,1,0
62,9,99,113,0,1
51,3,112,103,1,0
56,2,125,126,0,1
11,1,101,111,0,1
29,28,107,97,1,0
5,21,87,90,0,1
13,16,124,123,1,0
53,20,96,102,0,1
18,55,111,116,0,1
54,52,88,93,0,1
16,54,85,86,0,1
28,29,105,95,1,0
3,20,92,88,1,0
56,9,115,109,1,0
7,21,133,124,1,0
51,52,103,100,1,0
55,2,112,114,0,1
29,20,109,107,1,0
28,11,101,108,0,1
53,3,112,111,1,0
62,63,129,109,1,0
7,1,111,95,1,0
18,52,135,115,1,0
54,16,80,100,0,1
51,18,117,106,1,0
16,63,119,102,1,0
5,55,118,102,1,0
21,2,113,111,1,0
62,11,135,103,1,0
7,9,118,106,1,0
51,20,115,114,1,0
29,11,102,101,1,0
28,18,109,101,1,0
56,52,93,94,0,1
63,13,106,96,1,0
54,7,91,88,1,0
20,9,106,109,0,1
3,55,99,86,1,0
62,13,121,131,0,1
1,16,101,98,1,0
11,53,104,102,1,0
52,2,92,102,0,1
5,1,96,87,1,0
21,9,106,123,0,1
56,7,128,130,0,1
63,16,124,107,1,0
54,29,106,112,0,1
51,55,97,104,0,1
1,62,119,111,1,0
16,18,129,115,1,0
28,13,105,102,1,0
20,2,104,108,0,1
3,5,98,104,0,1
11,9,106,101,1,0
28,51,117,105,1,0
52,53,85,93,0,1
63,62,118,135,0,1
7,2,121,100,1,0
54,55,98,106,0,1
1,11,90,92,0,1
2,55,94,101,0,1
16,62,127,132,0,1
29,7,94,110,0,1
5,18,102,85,1,0
21,53,108,107,1,0
56,63,126,104,1,0
51,54,95,104,0,1
52,3,85,105,0,1
9,11,120,113,1,0
54,56,100,112,0,1
18,51,116,108,1,0
20,5,104,108,0,1
28,7,115,113,1,0
55,53,121,119,1,0
11,5,99,114,0,1
1,28,100,99,1,0
29,2,92,94,0,1
20,55,87,101,0,1
21,3,101,113,0,1
63,51,91,95,0,1
54,62,121,135,0,1
16,53,114,117,0,1
28,63,117,105,1,0
9,13,119,106,1,0
21,52,134,104,1,0
18,29,118,96,1,0
51,62,109,120,0,1
11,3,104,99,1,0
55,5,86,94,0,1
29,1,115,105,1,0
28,20,118,110,1,0
53,16,102,110,0,1
56,13,109,108,1,0
63,18,106,110,0,1
54,9,91,99,0,1
2,7,112,110,1,0
51,9,107,128,0,1
1,53,99,98,1,0
55,3,112,102,1,0
16,7,108,114,0,1
29,13,109,107,1,0
63,52,91,96,0,1
62,20,122,115,1,0
51,21,102,95,1,0
2,52,86,114,0,1
9,20,105,100,1,0
13,28,109,107,1,0
53,7,129,125,1,0
16,21,108,104,1,0
62,3,106,100,1,0
11,28,94,91,1,0
1,7,100,95,1,0
53,52,126,122,1,0
56,21,114,112,1,0
18,9,109,124,0,1
54,20,82,73,1,0
51,5,95,90,1,0
16,52,88,91,0,1
9,63,120,104,1,0
13,18,108,106,1,0
1,3,113,115,0,1
2,20,124,107,1,0
55,28,122,119,1,0
53,5,102,106,0,1
62,29,97,102,0,1
18,56,98,103,0,1
54,11,81,84,0,1
51,7,102,95,1,0
13,11,110,106,1,0
5,2,107,96,1,0
21,63,131,104,1,0
3,53,102,133,0,1
56,28,101,99,1,0
62,54,118,108,1,0
7,11,107,95,1,0
29,5,97,104,0,1
28,52,96,100,0,1
9,54,100,86,1,0
20,16,124,91,1,0
53,1,109,100,1,0
18,7,109,98,1,0
55,21,106,115,0,1
13,2,100,91,1,0
3,9,87,88,0,1
56,51,125,104,1,0
7,16,107,115,0,1
11,55,98,85,1,0
2,1,98,96,1,0
29,52,104,105,0,1
5,56,114,112,1,0
20,63,100,104,0,1
21,18,134,110,1,0
53,9,124,104,1,0
54,3,88,101,0,1
55,18,150,91,1,0
16,1,107,101,1,0
9,51,110,104,1,0
5,52,104,92,1,0
3,62,94,89,1,0
11,63,100,95,1,0
2,56,118,110,1,0
28,62,135,116,1,0
20,21,126,106,1,0
13,52,107,110,0,1
3,51,115,108,1,0
7,29,133,104,1,0
54,53,104,111,0,1
16,13,125,115,1,0
9,18,106,99,1,0
5,11,102,86,1,0
3,52,108,104,1,0
56,55,126,113,1,0
63,21,106,95,1,0
62,2,104,108,0,1
51,1,84,86,0,1
1,2,96,103,0,1
29,63,89,95,0,1
28,3,95,90,1,0
9,21,109,104,1,0
53,55,120,128,0,1
18,11,97,105,0,1
7,62,120,122,0,1
54,56,96,107,0,1
20,51,102,107,0,1
3,63,87,92,0,1
62,9,118,112,1,0
11,20,118,93,1,0
2,28,97,122,0,1
29,55,107,94,1,0
5,16,105,87,1,0
13,7,112,108,1,0
53,62,113,110,1,0
18,1,103,95,1,0
54,21,103,131,0,1
63,56,100,94,1,0
16,28,92,98,0,1
9,56,107,97,1,0
13,29,128,108,1,0
20,11,102,109,0,1
3,1,99,94,1,0
11,51,92,89,1,0
2,54,114,109,1,0
29,9,115,100,1,0
28,16,95,109,0,1
52,20,100,121,0,1
5,3,95,90,1,0
53,21,128,116,1,0
62,56,139,129,1,0
7,55,115,109,1,0
18,63,118,119,0,1
11,52,100,97,1,0
55,9,109,92,1,0
5,53,113,119,0,1
13,20,110,122,0,1
21,51,127,101,1,0
3,2,110,82,1,0
56,16,132,126,1,0
63,54,94,85,1,0
62,28,122,116,1,0
7,18,119,105,1,0
2,5,90,88,1,0
28,1,110,103,1,0
52,9,111,105,1,0
53,29,115,112,1,0
63,20,112,100,1,0
1,54,95,81,1,0
55,62,125,116,1,0
7,51,110,95,1,0
18,16,131,135,0,1
11,62,107,102,1,0
28,9,85,91,0,1
5,7,107,97,1,0
20,29,133,116,1,0
13,16,109,116,0,1
21,55,109,98,1,0
63,3,106,115,0,1
54,18,88,89,0,1
53,56,111,105,1,0
1,18,99,106,0,1
55,52,102,109,0,1
9,3,106,93,1,0
51,13,94,93,1,0
2,53,96,90,1,0
16,51,130,111,1,0
28,54,115,97,1,0
52,21,104,119,0,1
20,7,109,124,0,1
3,56,113,107,1,0
63,5,82,101,0,1
62,1,103,111,0,1
18,13,112,120,0,1
11,29,115,107,1,0
55,11,132,103,1,0
16,2,121,113,1,0
52,54,86,88,0,1
5,51,91,89,1,0
20,1,108,102,1,0
21,29,110,105,1,0
56,18,82,87,0,1
63,53,109,119,0,1
3,28,113,119,0,1
2,9,93,104,0,1
28,5,97,96,1,0
7,1,110,95,1,0
62,53,131,109,1,0
51,63,107,102,1,0
55,54,124,86,1,0
16,18,100,114,0,1
20,56,121,110,1,0
3,7,108,94,1,0
11,54,124,100,1,0
2,63,120,109,1,0
29,53,116,112,1,0
52,56,112,105,1,0
5,9,113,109,1,0
13,1,118,107,1,0
21,20,122,111,1,0
51,16,102,104,0,1
2,62,120,105,1,0
55,56,118,102,1,0
9,7,110,118,0,1
21,11,145,116,1,0
53,28,125,93,1,0
3,29,96,103,0,1
2,3,115,105,1,0
29,16,126,144,0,1
28,53,131,121,1,0
52,11,104,113,0,1
20,54,128,104,1,0
13,62,133,125,1,0
63,7,139,125,1,0
51,5,99,120,0,1
16,56,120,113,1,0
29,57,110,93,1,0
13,11,117,112,1,0
20,55,100,83,1,0
3,5,88,91,0,1
55,52,116,84,1,0
9,5,103,107,0,1
53,29,113,96,1,0
62,2,114,109,1,0
18,11,120,133,0,1
7,13,133,115,1,0
51,56,112,108,1,0
63,3,104,107,0,1
55,62,122,117,1,0
28,29,117,109,1,0
52,21,99,106,0,1
5,18,122,119,1,0
56,9,95,94,1,0
7,11,106,101,1,0
57,63,103,111,0,1
1,3,107,101,1,0
16,28,141,115,1,0
29,7,126,106,1,0
9,2,110,98,1,0
13,5,113,95,1,0
21,62,130,115,1,0
18,56,106,101,1,0
51,57,101,96,1,0
53,63,103,104,0,1
52,62,94,112,0,1
11,20,101,104,0,1
29,2,100,85,1,0
11,62,109,107,1,0
2,1,110,103,1,0
5,55,98,105,0,1
20,52,93,86,1,0
21,51,107,85,1,0
53,56,112,104,1,0
18,7,129,104,1,0
16,3,112,117,0,1
29,55,123,107,1,0
52,51,97,92,1,0
63,16,123,106,1,0
7,21,111,108,1,0
57,1,110,113,0,1
9,13,133,110,1,0
3,56,104,119,0,1
1,11,102,95,1,0
55,51,104,97,1,0
21,53,98,94,1,0
63,20,114,107,1,0
18,28,136,127,1,0
57,2,116,109,1,0
55,53,113,110,1,0
16,29,124,117,1,0
9,20,125,112,1,0
5,52,101,97,1,0
3,2,103,98,1,0
56,28,120,106,1,0
62,11,129,118,1,0
7,51,127,111,1,0
13,52,108,95,1,0
20,62,143,145,0,1
1,52,102,99,1,0
13,56,115,95,1,0
21,16,113,104,1,0
3,7,110,93,1,0
62,55,97,108,0,1
63,5,99,88,1,0
2,3,101,104,0,1
29,1,89,102,0,1
53,5,102,103,0,1
56,63,104,102,1,0
57,11,102,107,0,1
51,7,104,100,1,0
18,52,104,106,0,1
3,13,100,91,1,0
62,20,89,110,0,1
9,55,113,111,1,0
11,18,111,99,1,0
2,7,107,109,0,1
28,20,113,96,1,0
52,16,92,95,0,1
5,51,92,100,0,1
13,9,110,108,1,0
56,1,110,111,0,1
63,55,105,102,1,0
57,53,104,107,0,1
1,55,100,94,1,0
9,28,116,105,1,0
5,20,111,94,1,0
21,52,116,94,1,0
53,7,132,101,1,0
3,57,105,93,1,0
51,62,101,111,0,1
11,16,102,106,0,1
52,56,83,99,0,1
21,18,108,106,1,0
63,28,97,108,0,1
16,62,123,117,1,0
5,9,117,104,1,0
13,7,101,111,0,1
21,56,130,104,1,0
2,62,114,129,0,1
55,18,132,129,1,0
29,9,127,107,1,0
53,57,130,107,1,0
7,63,115,112,1,0
51,16,124,113,1,0
28,13,103,106,0,1
9,1,101,132,0,1
20,63,127,111,1,0
11,63,123,107,1,0
1,21,92,132,0,1
2,51,109,103,1,0
55,56,105,106,0,1
29,62,104,107,0,1
52,18,117,111,1,0
13,3,82,88,0,1
53,16,127,119,1,0
57,5,91,89,1,0
16,57,101,90,1,0
28,53,116,98,1,0
9,21,104,102,1,0
62,1,116,99,1,0
7,56,119,114,1,0
51,5,106,103,1,0
11,55,97,95,1,0
29,28,104,102,1,0
52,63,117,83,1,0
20,18,116,107,1,0
13,2,119,127,0,1
1,53,93,114,0,1
16,63,108,105,1,0
28,52,111,109,1,0
13,21,106,109,0,1
62,56,113,107,1,0
7,29,123,113,1,0
51,18,94,100,0,1
11,3,95,102,0,1
2,1,131,105,1,0
9,51,97,101,0,1
53,52,101,96,1,0
57,13,106,116,0,1
18,21,111,104,1,0
63,52,127,116,1,0
62,51,111,108,1,0
11,29,116,83,1,0
2,53,112,121,0,1
55,3,108,104,1,0
28,16,123,103,1,0
20,5,103,101,1,0
7,62,105,94,1,0
57,18,116,124,0,1
1,57,129,114,1,0
55,29,128,96,1,0
9,63,101,103,0,1
21,3,109,67,1,0
53,13,111,100,1,0
51,2,102,98,1,0
16,18,129,127,1,0
56,28,125,131,0,1
11,5,80,102,0,1
52,3,108,115,0,1
20,62,134,112,1,0
21,29,118,101,1,0
57,7,118,125,0,1
51,28,97,114,0,1
16,51,101,102,0,1
28,7,114,119,0,1
20,11,118,107,1,0
13,55,109,88,1,0
53,9,105,99,1,0
63,18,123,108,1,0
1,7,105,104,1,0
2,9,109,100,1,0
29,53,105,106,0,1
52,11,113,89,1,0
21,5,116,111,1,0
56,13,116,122,0,1
62,57,132,119,1,0
18,55,126,116,1,0
3,20,97,82,1,0
63,7,131,129,1,0
11,57,129,117,1,0
1,13,115,117,0,1
52,5,89,106,0,1
18,20,110,118,0,1
53,55,125,119,1,0
2,16,121,119,1,0
16,55,112,106,1,0
29,3,87,105,0,1
28,9,93,91,1,0
21,57,114,102,1,0
56,2,110,108,1,0
62,13,129,107,1,0
7,18,136,123,1,0
51,53,107,112,0,1
11,21,93,100,0,1
52,57,96,99,0,1
20,7,115,97,1,0
63,56,115,106,1,0
16,9,104,86,1,0
1,2,108,101,1,0
55,57,110,101,1,0
9,16,120,103,1,0
5,63,95,87,1,0
13,29,99,100,0,1
21,20,108,96,1,0
3,11,118,101,1,0
62,53,117,129,0,1
7,52,115,99,1,0
2,5,98,92,1,0
29,11,104,98,1,0
28,62,116,105,1,0
56,52,84,86,0,1
63,53,114,117,0,1
18,13,113,120,0,1
51,1,105,93,1,0
3,9,92,105,0,1
62,16,120,116,1,0
2,52,89,111,0,1
20,21,103,106,0,1
13,28,95,108,0,1
56,29,108,97,1,0
18,5,102,107,0,1
7,57,126,92,1,0
55,1,118,101,1,0
16,13,108,115,0,1
29,18,89,103,0,1
28,2,103,93,1,0
5,3,111,97,1,0
62,63,133,118,1,0
51,52,95,102,0,1
9,53,120,116,1,0
56,57,118,115,1,0
11,7,109,111,0,1
20,1,89,96,0,1
3,28,94,100,0,1
13,57,134,118,1,0
52,1,99,88,1,0
11,13,109,108,1,0
55,9,107,105,1,0
5,28,116,108,1,0
3,21,94,116,0,1
56,20,92,103,0,1
51,63,113,90,1,0
16,2,122,119,1,0
2,56,113,109,1,0
28,3,96,95,1,0
53,21,122,100,1,0
7,1,123,116,1,0
18,63,118,103,1,0
57,62,122,125,0,1
29,20,107,113,0,1
55,13,116,117,0,1
5,57,104,78,1,0
11,9,105,116,0,1
1,16,84,103,0,1
2,21,87,118,0,1
28,63,101,97,1,0
52,13,136,123,1,0
53,62,120,116,1,0
57,56,122,114,1,0
16,21,106,107,0,1
29,63,104,86,1,0
20,9,110,93,1,0
5,62,121,119,1,0
3,1,102,87,1,0
7,13,118,111,1,0
18,53,114,108,1,0
56,55,92,97,0,1
28,57,95,106,0,1
52,9,116,84,1,0
11,51,124,119,1,0
2,57,122,108,1,0
16,1,107,106,1,0
28,55,102,96,1,0
5,7,99,96,1,0
13,53,129,117,1,0
21,51,111,108,1,0
3,52,116,104,1,0
63,11,117,94,1,0
29,52,92,102,0,1
9,11,91,113,0,1
20,51,113,103,1,0
53,1,99,108,0,1
56,7,124,98,1,0
62,5,116,108,1,0
18,16,98,101,0,1
57,55,108,104,1,0
11,52,90,98,0,1
1,62,115,99,1,0
2,55,118,113,1,0
5,53,115,110,1,0
63,20,113,126,0,1
13,16,152,150,1,0
57,3,116,106,1,0
7,28,112,117,0,1
18,29,114,106,1,0
16,5,112,103,1,0
9,20,97,101,0,1
21,28,117,104,1,0
53,3,129,116,1,0
56,63,115,93,1,0
29,51,122,126,0,1
11,2,104,97,1,0
13,51,111,100,1,0
3,55,101,95,1,0
56,18,115,114,1,0
63,29,108,117,0,1
52,28,111,109,1,0
1,20,134,129,1,0
11,28,120,115,1,0
16,20,99,110,0,1
52,7,93,88,1,0
5,1,94,86,1,0
21,2,104,99,1,0
62,29,117,118,0,1
51,9,110,104,1,0
55,2,111,106,1,0
13,62,116,92,1,0
53,20,125,119,1,0
18,1,109,98,1,0
57,9,93,103,0,1
29,13,118,102,1,0
52,2,132,99,1,0
3,16,112,100,1,0
56,5,113,110,1,0
63,57,131,110,1,0
55,7,98,93,1,0
5,29,107,108,0,1
20,2,129,110,1,0
13,1,93,109,0,1
21,11,108,98,1,0
62,9,107,101,1,0
57,51,103,102,1,0
16,53,113,110,1,0
28,1,100,93,1,0
52,11,96,111,0,1
21,55,109,97,1,0
3,51,111,105,1,0
56,13,122,131,0,1
63,62,105,115,0,1
1,28,106,113,0,1
29,2,122,100,1,0
9,56,113,99,1,0
7,20,127,108,1,0
55,11,82,123,0,1
20,52,131,105,1,0
5,21,115,106,1,0
3,63,102,113,0,1
62,18,89,96,0,1
51,13,105,108,0,1
1,18,99,92,1,0
29,21,106,111,0,1
28,51,106,87,1,0
7,55,130,108,1,0
53,5,129,125,1,0
9,3,104,99,1,0
13,2,115,124,0,1
20,56,110,104,1,0
57,16,101,109,0,1
11,56,119,109,1,0
1,7,104,106,0,1
55,21,99,108,0,1
16,63,118,116,1,0
52,20,121,110,1,0
5,2,102,97,1,0
53,28,126,119,1,0
62,3,122,101,1,0
18,9,99,98,1,0
51,29,87,103,0,1
16,3,96,87,1,0
52,5,114,96,1,0
21,56,107,102,1,0
1,29,103,106,0,1
16,11,117,120,0,1
28,7,100,101,0,1
13,20,103,125,0,1
21,5,92,90,1,0
63,18,103,104,0,1
55,5,115,94,1,0
29,1,111,97,1,0
52,56,116,110,1,0
9,18,104,96,1,0
53,3,108,93,1,0
62,7,114,119,0,1
57,20,115,83,1,0
51,11,94,93,1,0
2,20,111,121,0,1
13,63,109,116,0,1
3,57,110,94,1,0
55,29,107,106,1,0
28,18,146,114,1,0
5,16,97,99,0,1
9,13,101,103,0,1
53,11,123,110,1,0
63,1,96,94,1,0
57,62,105,110,0,1
1,9,106,83,1,0
21,29,109,105,1,0
56,16,93,100,0,1
51,20,97,107,0,1
3,62,107,109,0,1
52,55,99,91,1,0
13,56,133,123,1,0
21,63,122,100,1,0
53,2,94,91,1,0
7,5,109,104,1,0
18,11,104,103,1,0
57,28,98,99,0,1
28,56,123,115,1,0
5,11,110,106,1,0
13,18,125,103,1,0
21,16,126,113,1,0
53,9,95,80,1,0
7,63,115,110,1,0
1,28,100,95,1,0
2,9,91,88,1,0
52,29,106,100,1,0
20,63,142,99,1,0
56,11,102,94,1,0
62,13,130,106,1,0
57,55,92,103,0,1
9,7,106,109,0,1
51,18,111,92,1,0
1,62,92,98,0,1
55,16,109,96,1,0
28,21,102,93,1,0
52,3,104,98,1,0
5,13,128,111,1,0
20,29,111,100,1,0
53,51,118,93,1,0
18,56,108,106,1,0
2,57,114,111,1,0
55,63,111,118,0,1
9,62,104,93,1,0
56,1,110,101,1,0
7,11,123,112,1,0
57,53,120,136,0,1
51,28,130,93,1,0
29,5,101,107,0,1
52,16,108,102,1,0
20,3,113,104,1,0
2,21,103,107,0,1
18,57,120,112,1,0
11,16,121,108,1,0
1,56,111,90,1,0
5,18,105,104,1,0
13,57,119,109,1,0
62,52,119,113,1,0
63,9,99,95,1,0
7,3,104,89,1,0
51,21,94,96,0,1
1,63,106,108,0,1
2,13,130,116,1,0
55,28,113,106,1,0
29,51,113,100,1,0
9,52,104,106,0,1
56,53,106,126,0,1
18,62,96,109,0,1
57,21,101,127,0,1
1,5,95,105,0,1
13,7,114,109,1,0
20,16,134,114,1,0
3,53,117,109,1,0
11,28,121,99,1,0
55,20,119,104,1,0
9,29,118,108,1,0
63,21,101,100,1,0
62,18,112,82,1,0
1,18,111,100,1,0
11,9,106,101,1,0
2,52,92,103,0,1
20,28,114,101,1,0
13,5,112,90,1,0
3,1,93,89,1,0
53,55,99,87,1,0
62,21,106,95,1,0
63,29,100,97,1,0
18,51,99,90,1,0
57,56,97,105,0,1
7,16,141,143,0,1
11,53,117,102,1,0
16,55,99,97,1,0
28,29,101,104,0,1
5,7,131,114,1,0
56,21,97,120,0,1
63,2,96,91,1,0
18,3,92,96,0,1
29,55,99,95,1,0
52,53,125,128,0,1
20,9,118,96,1,0
62,2,113,103,1,0
7,51,121,119,1,0
16,56,112,105,1,0
28,5,135,107,1,0
21,57,112,77,1,0
11,13,131,114,1,0
1,16,105,96,1,0
52,57,95,90,1,0
20,53,110,101,1,0
63,56,134,117,1,0
7,9,105,100,1,0
51,55,94,101,0,1
16,5,108,96,1,0
3,29,105,115,0,1
1,51,107,102,1,0
2,55,88,99,0,1
28,11,119,112,1,0
52,13,103,101,1,0
20,57,131,100,1,0
21,9,123,88,1,0
56,62,113,127,0,1
7,53,117,118,0,1
18,63,91,107,0,1
29,3,120,116,1,0
2,18,104,94,1,0
55,57,103,92,1,0
16,7,115,119,0,1
21,13,136,116,1,0
3,11,107,116,0,1
56,20,102,112,0,1
63,51,114,95,1,0
62,28,129,109,1,0
5,1,106,103,1,0
29,20,127,120,1,0
9,57,124,103,1,0
53,7,104,101,1,0
63,5,117,111,1,0
2,11,103,100,1,0
55,13,105,102,1,0
3,28,110,93,1,0
56,29,113,101,1,0
62,16,123,113,1,0
18,1,105,107,0,1
2,28,116,94,1,0
9,16,112,102,1,0
5,62,110,107,1,0
20,13,115,105,1,0
21,55,112,92,1,0
53,18,116,104,1,0
7,29,115,102,1,0
51,3,101,104,0,1
57,11,99,105,0,1
55,28,105,102,1,0
5,53,108,106,1,0
3,63,122,99,1,0
18,2,89,92,0,1
51,11,105,132,0,1
29,11,95,105,0,1
52,28,100,106,0,1
9,5,105,101,1,0
13,51,104,103,1,0
53,63,117,104,1,0
56,2,104,100,1,0
7,1,114,109,1,0
57,18,140,138,1,0
55,7,119,108,1,0
16,18,126,117,1,0
20,1,125,98,1,0
3,21,88,94,0,1
62,9,104,94,1,0
11,55,135,107,1,0
9,62,114,125,0,1
56,5,106,93,1,0
18,21,108,112,0,1
57,29,117,112,1,0
13,3,108,98,1,0
51,53,116,110,1,0
52,7,126,123,1,0
16,13,133,122,1,0
29,63,106,96,1,0
5,56,90,95,0,1
55,62,122,131,0,1
11,1,103,116,0,1
20,28,121,109,1,0
21,7,101,103,0,1
53,52,109,99,1,0
56,3,101,88,1,0
63,9,112,119,0,1
18,5,111,94,1,0
57,16,112,110,1,0
29,57,125,115,1,0
11,62,128,114,1,0
55,2,75,98,0,1
5,63,102,95,1,0
21,20,113,100,1,0
56,9,125,102,1,0
18,53,116,119,0,1
7,28,103,98,1,0
51,52,101,100,1,0
3,16,136,127,1,0
29,53,113,116,0,1
9,18,126,122,1,0
13,63,112,99,1,0
21,1,102,99,1,0
28,51,123,109,1,0
20,2,95,98,0,1
3,7,119,87,1,0
57,52,101,92,1,0
